"Item","Store","Date","Promo","Qty","Turn_over_VAT"
"Персик КНР","Магазин-19",2017-08-05,NA,12.634,1389.27
"Персик КНР","Магазин-19",2017-08-06,NA,6.394,703.15
"Персик КНР","Магазин-19",2017-08-07,NA,12.756,1402.78
"Персик КНР","Магазин-19",2017-08-08,NA,9.908,1089.78
"Персик КНР","Магазин-19",2017-08-09,NA,8.44,928.08
"Персик КНР","Магазин-19",2017-08-10,NA,3.876,426.32
"Персик КНР","Магазин-19",2017-08-11,NA,67.586,5402.76
"Персик КНР","Магазин-19",2017-08-12,NA,8.682,954.92
"Персик КНР","Магазин-19",2017-08-13,NA,7.308,803.18
"Персик КНР","Магазин-19",2017-08-14,NA,5.284,580.77
"Персик КНР","Магазин-19",2017-08-15,NA,4.782,525.61
"Персик КНР","Магазин-19",2017-08-16,NA,5.538,608.44
"Персик КНР","Магазин-19",2017-08-17,NA,5.86,644.46
"Персик КНР","Магазин-19",2017-08-18,NA,4.236,465.92
"Персик КНР","Магазин-19",2017-08-19,NA,3.936,432.9
"Персик КНР","Магазин-19",2017-08-20,NA,13.408,1474.28
"Персик КНР","Магазин-19",2017-08-21,NA,13.806,1518.49
"Персик КНР","Магазин-19",2017-08-22,NA,8.07,886.93
"Персик КНР","Магазин-19",2017-08-23,NA,4.76,523.56
"Персик КНР","Магазин-19",2017-08-24,NA,11.812,1298.31
"Персик КНР","Магазин-19",2017-08-25,NA,10.614,1167.41
"Персик КНР","Магазин-19",2017-08-26,NA,17.154,1886.55
"Персик КНР","Магазин-19",2017-08-27,NA,17.226,1894.7
"Персик КНР","Магазин-19",2017-08-28,NA,6.162,677.67
"Персик КНР","Магазин-19",2017-08-29,NA,14.266,1568.68
"Персик КНР","Магазин-19",2017-08-30,NA,9.77,1073.93
"Персик КНР","Магазин-19",2017-08-31,NA,4.87,534.92
"Персик КНР","Магазин-19",2017-09-01,NA,14.392,1582.58
"Персик КНР","Магазин-19",2017-09-02,NA,5.696,625.86
"Персик КНР","Магазин-19",2017-09-03,NA,12.002,1319.66
"Персик КНР","Магазин-19",2017-09-04,NA,5.4,593.41
"Персик КНР","Магазин-19",2017-09-05,NA,7.812,975.71
"Персик КНР","Магазин-19",2017-09-06,NA,2.928,365.98
"Персик КНР","Магазин-19",2017-09-07,NA,5.074,634.02
"Персик КНР","Магазин-19",2017-09-08,NA,7.912,988.92
"Персик КНР","Магазин-19",2017-09-09,NA,3.288,410.97
"Персик КНР","Магазин-19",2017-09-10,NA,3.762,470.01
"Персик КНР","Магазин-19",2017-09-11,NA,6.576,821.4
"Персик КНР","Магазин-19",2017-09-12,NA,4.604,575.44
"Персик КНР","Магазин-19",2017-09-13,NA,0.554,69.25
"Персик КНР","Магазин-19",2017-09-14,NA,3.162,394.83
"Персик КНР","Магазин-19",2017-09-15,NA,2.534,316.72
"Персик КНР","Магазин-19",2017-09-16,NA,3.422,427.72
"Персик КНР","Магазин-19",2017-09-17,NA,3.204,400.45
"Персик КНР","Магазин-19",2017-09-18,NA,6.274,784.06
"Персик КНР","Магазин-19",2017-09-19,NA,2.466,308.23
"Персик КНР","Магазин-19",2017-09-20,NA,4.318,539.51
"Персик КНР","Магазин-19",2017-09-21,NA,2.58,322.1
"Персик КНР","Магазин-19",2017-09-22,NA,10.92,1364.82
"Персик КНР","Магазин-19",2017-09-23,NA,6.006,750.57
"Персик КНР","Магазин-19",2017-09-24,NA,2.758,344.72
"Персик КНР","Магазин-19",2017-09-25,NA,1.318,164.74
"Персик КНР","Магазин-19",2017-09-26,NA,12.302,983.4
"Персик КНР","Магазин-19",2017-09-27,NA,4.218,526.71
"Персик КНР","Магазин-19",2017-09-28,NA,1.426,178.24
"Персик КНР","Магазин-19",2017-09-29,NA,7.252,942.7
"Персик КНР","Магазин-19",2017-09-30,NA,1.258,163.46
"Персик КНР","Магазин-19",2017-10-01,NA,0.236,30.68
"Персик КНР","Магазин-19",2017-10-02,NA,2.034,264.4
"Персик КНР","Магазин-19",2017-10-03,NA,3.358,436.5
"Персик КНР","Магазин-19",2017-10-04,NA,4.85,630.28
"Персик КНР","Магазин-19",2017-10-05,NA,3.244,379.28
"Персик КНР","Магазин-19",2017-10-06,NA,2.3,298.97
"Персик КНР","Магазин-19",2017-10-07,NA,3.928,510.41
"Персик КНР","Магазин-19",2017-10-08,NA,4.958,644.3
"Персик КНР","Магазин-19",2017-10-09,NA,3.546,457.59
"Персик КНР","Магазин-19",2017-10-10,NA,2.298,298.72
"Персик КНР","Магазин-19",2017-10-11,NA,2.698,350.72
"Персик КНР","Магазин-19",2017-10-12,NA,3.4,441.77
"Персик КНР","Магазин-19",2017-10-13,NA,0.972,126.36
"Персик КНР","Магазин-19",2017-10-14,NA,4.13,536.86
"Персик КНР","Магазин-19",2017-10-15,NA,5.21,677.26
"Персик КНР","Магазин-19",2017-10-16,NA,2.11,273.83
"Персик КНР","Магазин-19",2017-10-17,NA,4.79,622.22
"Персик КНР","Магазин-19",2017-10-18,NA,0.548,71.23
"Персик КНР","Магазин-19",2017-10-19,NA,0.474,61.62
"Персик КНР","Магазин-20",2017-08-05,NA,1.618,153.68
"Персик КНР","Магазин-20",2017-08-06,NA,10.604,1005.59
"Персик КНР","Магазин-20",2017-08-07,NA,4.85,460.52
"Персик КНР","Магазин-20",2017-08-08,NA,5.398,512.71
"Персик КНР","Магазин-20",2017-08-09,NA,9.274,1112.27
"Персик КНР","Магазин-20",2017-08-10,NA,6.066,727.86
"Персик КНР","Магазин-20",2017-08-11,NA,25.426,2033.77
"Персик КНР","Магазин-20",2017-08-12,NA,6.946,833.06
"Персик КНР","Магазин-20",2017-08-13,NA,7.346,881.44
"Персик КНР","Магазин-20",2017-08-14,NA,2.564,307.66
"Персик КНР","Магазин-20",2017-08-15,NA,7.708,924.88
"Персик КНР","Магазин-20",2017-08-16,NA,6.086,730.09
"Персик КНР","Магазин-20",2017-08-17,NA,6.432,771.56
"Персик КНР","Магазин-20",2017-08-18,NA,11.582,1389.73
"Персик КНР","Магазин-20",2017-08-19,NA,9.94,1191.7
"Персик КНР","Магазин-20",2017-08-20,NA,8.696,1043
"Персик КНР","Магазин-20",2017-08-21,NA,6.382,765.51
"Персик КНР","Магазин-20",2017-08-22,NA,8.49,1018.02
"Персик КНР","Магазин-20",2017-08-23,NA,6.184,742.02
"Персик КНР","Магазин-20",2017-08-24,NA,3.398,407.6
"Персик КНР","Магазин-20",2017-08-25,NA,2.04,244.78
"Персик КНР","Магазин-20",2017-08-26,NA,12.648,1517.63
"Персик КНР","Магазин-20",2017-08-27,NA,6.174,740.81
"Персик КНР","Магазин-20",2017-08-28,NA,1.894,227.02
"Персик КНР","Магазин-20",2017-08-29,NA,7.338,879.75
"Персик КНР","Магазин-20",2017-08-30,NA,9.056,1086.63
"Персик КНР","Магазин-20",2017-08-31,NA,3.96,474.52
"Персик КНР","Магазин-20",2017-09-01,NA,0.506,60.71
"Персик КНР","Магазин-20",2017-09-02,NA,3.932,471.79
"Персик КНР","Магазин-20",2017-09-03,NA,2.518,302.14
"Персик КНР","Магазин-20",2017-09-04,NA,4.328,519.06
"Персик КНР","Магазин-20",2017-09-05,NA,7.936,952.02
"Персик КНР","Магазин-20",2017-09-06,NA,3.578,428.93
"Персик КНР","Магазин-20",2017-09-07,NA,3.978,476.91
"Персик КНР","Магазин-20",2017-09-08,NA,2.124,254.87
"Персик КНР","Магазин-20",2017-09-09,NA,4.602,552.2
"Персик КНР","Магазин-20",2017-09-10,NA,1.212,145.42
"Персик КНР","Магазин-20",2017-09-11,NA,0.786,94.32
"Персик КНР","Магазин-20",2017-09-12,NA,1.482,177.82
"Персик КНР","Магазин-20",2017-09-15,NA,0.416,49.92
"Персик КНР","Магазин-20",2017-09-25,NA,25.786,2187.44
"Персик КНР","Магазин-20",2017-09-27,NA,2.356,282.25
"Персик КНР","Магазин-20",2017-09-28,NA,4.024,482.44
"Персик КНР","Магазин-20",2017-09-29,NA,3.45,413.96
"Персик КНР","Магазин-20",2017-09-30,NA,6.938,832.29
"Персик КНР","Магазин-20",2017-10-01,NA,1.562,187.42
"Персик КНР","Магазин-20",2017-10-02,NA,4.972,595.85
"Персик КНР","Магазин-20",2017-10-03,NA,0.908,108.84
"Персик КНР","Магазин-20",2017-10-04,NA,1.568,188.14
"Персик КНР","Магазин-20",2017-10-06,NA,0.458,54.96
"Персик КНР","Магазин-20",2017-10-07,NA,2.3,275.58
"Персик КНР","Магазин-20",2017-10-08,NA,3.056,366.69
"Персик КНР","Магазин-20",2017-10-09,NA,2.008,240.61
"Персик КНР","Магазин-20",2017-10-10,NA,7.72,925.33
"Персик КНР","Магазин-20",2017-10-11,NA,3.208,384.93
"Персик КНР","Магазин-20",2017-10-12,NA,3.414,409.64
"Персик КНР","Магазин-20",2017-10-13,NA,3.166,379.82
"Персик КНР","Магазин-20",2017-10-14,NA,4.434,532.02
"Персик КНР","Магазин-20",2017-10-15,NA,1.278,153.35
"Персик КНР","Магазин-21",2017-04-01,NA,0.316,120.08
"Персик КНР","Магазин-21",2017-04-02,NA,0.704,267.52
"Персик КНР","Магазин-21",2017-04-03,NA,0.288,109.44
"Персик КНР","Магазин-21",2017-04-05,NA,0.356,135.28
"Персик КНР","Магазин-21",2017-04-07,NA,0.7,266
"Персик КНР","Магазин-21",2017-04-08,NA,0.264,100.32
"Персик КНР","Магазин-21",2017-04-10,NA,0.31,117.8
"Персик КНР","Магазин-21",2017-04-11,NA,0.334,126.92
"Персик КНР","Магазин-21",2017-04-12,NA,0.306,116.28
"Персик КНР","Магазин-21",2017-04-14,NA,0.678,257.64
"Персик КНР","Магазин-21",2017-04-15,NA,0.316,120.08
"Персик КНР","Магазин-21",2017-04-18,NA,0.394,149.7
"Персик КНР","Магазин-21",2017-04-19,NA,0.402,152.29
"Персик КНР","Магазин-21",2017-04-21,NA,0.286,108.68
"Персик КНР","Магазин-21",2017-04-22,NA,0.454,167.35
"Персик КНР","Магазин-21",2017-04-23,NA,0.35,133
"Персик КНР","Магазин-21",2017-04-26,NA,0.38,95
"Персик КНР","Магазин-21",2017-04-28,NA,0.334,63.46
"Персик КНР","Магазин-21",2017-04-29,NA,0.29,55.1
"Персик КНР","Магазин-21",2017-05-02,NA,0.358,68.02
"Персик КНР","Магазин-21",2017-05-04,NA,3.07,613.55
"Персик КНР","Магазин-21",2017-05-05,NA,3.496,698.75
"Персик КНР","Магазин-21",2017-05-06,NA,0.89,178
"Персик КНР","Магазин-21",2017-05-07,NA,78.398,11749.93
"Персик КНР","Магазин-21",2017-05-08,NA,17.292,3457.63
"Персик КНР","Магазин-21",2017-05-09,NA,1.97,393.99
"Персик КНР","Магазин-21",2017-05-10,NA,0.54,108
"Персик КНР","Магазин-21",2017-05-11,NA,0.72,144
"Персик КНР","Магазин-21",2017-05-12,NA,7.866,1567.55
"Персик КНР","Магазин-21",2017-05-13,NA,9.992,1997.98
"Персик КНР","Магазин-21",2017-05-14,NA,11.24,2244.48
"Персик КНР","Магазин-21",2017-05-15,NA,11.422,2283.83
"Персик КНР","Магазин-21",2017-05-16,NA,13.12,2622.68
"Персик КНР","Магазин-21",2017-05-17,NA,7.846,1566.22
"Персик КНР","Магазин-21",2017-05-18,NA,17.926,3583.78
"Персик КНР","Магазин-21",2017-05-19,NA,14.68,2934.51
"Персик КНР","Магазин-21",2017-05-20,NA,23.73,4745.45
"Персик КНР","Магазин-21",2017-05-21,NA,30.418,6079.04
"Персик КНР","Магазин-21",2017-05-22,NA,22.304,4458.58
"Персик КНР","Магазин-21",2017-05-23,NA,14.21,2841.19
"Персик КНР","Магазин-21",2017-05-24,NA,15.27,3053.34
"Персик КНР","Магазин-21",2017-05-25,NA,22.796,4557.5
"Персик КНР","Магазин-21",2017-05-26,NA,10.508,2100.96
"Персик КНР","Магазин-21",2017-05-27,NA,19.63,3922.99
"Персик КНР","Магазин-21",2017-05-28,NA,14.48,2894.34
"Персик КНР","Магазин-21",2017-05-29,NA,14.214,2840.72
"Персик КНР","Магазин-21",2017-05-30,NA,13.482,2696.3
"Персик КНР","Магазин-21",2017-05-31,NA,21.882,4374.95
"Персик КНР","Магазин-21",2017-06-01,NA,29.4,5876.56
"Персик КНР","Магазин-21",2017-06-02,NA,26.688,5334.57
"Персик КНР","Магазин-21",2017-06-03,NA,43.896,7893.66
"Персик КНР","Магазин-21",2017-06-04,NA,48.434,8709.47
"Персик КНР","Магазин-21",2017-06-05,NA,44.352,7974.35
"Персик КНР","Магазин-21",2017-06-06,NA,39.584,7115.46
"Персик КНР","Магазин-21",2017-06-07,NA,30.086,5410.14
"Персик КНР","Магазин-21",2017-06-08,NA,36.144,6503.28
